,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
19524,0,tcp,ftp_data,SF,15377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,47,0.78,0.05,0.78,0.04,0.0,0.0,0.0,0.0,normal
19527,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146,39,0.27,0.04,0.27,0.0,0.0,0.0,0.01,0.0,normal
19530,15,tcp,smtp,SF,903,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,59,0.23,0.58,0.0,0.0,0.58,0.0,0.0,0.0,normal
19533,0,tcp,http,SF,341,15693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19534,0,tcp,http,SF,212,1090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,255,1.0,0.0,0.01,0.04,0.0,0.01,0.01,0.01,normal
19535,0,tcp,smtp,SF,953,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81,58,0.72,0.05,0.01,0.0,0.01,0.02,0.0,0.0,normal
19536,0,tcp,http,SF,350,3436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,118,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,normal
19537,0,udp,domain_u,SF,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,146,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,226,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19538,2,tcp,smtp,SF,2511,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51,96,0.51,0.08,0.02,0.02,0.0,0.0,0.0,0.0,normal
19541,0,tcp,http,SF,189,10416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
19544,0,tcp,http,SF,235,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,139,255,1.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,normal
19545,0,tcp,http,SF,214,3184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,2,88,1.0,0.0,0.5,0.12,0.5,0.01,0.0,0.0,normal
19548,0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.17,0.33,0.0,84,34,0.4,0.02,0.4,0.0,0.0,0.0,0.0,0.0,normal
19551,0,tcp,http,SF,227,654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,39,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19552,0,tcp,http,SF,263,4399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,57,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
19553,0,tcp,telnet,S1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,127,2,0.02,0.04,0.01,0.0,0.02,1.0,0.0,0.0,normal
19554,0,udp,domain_u,SF,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,147,209,0.9,0.01,0.9,0.01,0.0,0.0,0.07,0.0,normal
19555,0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,41,0.45,0.13,0.55,0.0,0.01,0.02,0.0,0.0,normal
19556,0,tcp,http,SF,204,13599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19557,0,tcp,smtp,SF,1635,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,79,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,normal
19558,3,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,66,0.21,0.18,0.21,0.03,0.0,0.0,0.0,0.0,normal
19560,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,2,0.01,0.01,0.07,0.0,0.0,0.0,0.0,0.0,normal
19561,0,tcp,http,SF,339,1317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,22,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,normal
19562,0,tcp,http,SF,303,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.17,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19563,0,udp,domain_u,SF,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,157,153,0.97,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal
19564,0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175,53,0.21,0.02,0.21,0.04,0.0,0.0,0.0,0.0,normal
19565,0,udp,domain_u,SF,44,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,145,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19567,2814,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.66,0.97,0.0,0.0,0.0,0.0,0.0,normal
19569,0,tcp,http,SF,361,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
19571,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.14,0.0,0.0,1.0,1.0,normal
19572,0,tcp,http,SF,348,4712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19574,0,tcp,http,SF,230,715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
19575,3,tcp,smtp,SF,992,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,157,0.53,0.07,0.02,0.01,0.0,0.0,0.0,0.0,normal
19578,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,251,1.0,0.0,1.0,0.18,0.0,0.0,1.0,0.59,normal
19579,0,tcp,http,SF,263,2245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,81,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
19581,0,tcp,http,SF,248,3112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19583,2450,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.6,0.0,255,1,0.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,normal
19586,0,tcp,ftp_data,SF,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,30,0.34,0.07,0.34,0.0,0.0,0.0,0.01,0.0,normal
19590,0,tcp,http,SF,280,6982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,normal
19591,0,udp,domain_u,SF,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,112,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,229,0.9,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
19593,0,tcp,smtp,SF,750,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182,198,0.84,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal
19594,0,tcp,smtp,SF,3121,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,161,0.42,0.03,0.01,0.02,0.0,0.0,0.0,0.0,normal
19595,0,tcp,http,SF,222,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
19597,0,tcp,smtp,SF,1438,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,20,1.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,normal
19599,0,tcp,http,SF,238,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19601,0,udp,domain_u,SF,37,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,78,77,0.99,0.03,0.03,0.0,0.0,0.0,0.0,0.0,normal
19604,2015,udp,other,SF,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,255,4,0.02,0.58,0.95,0.0,0.0,0.0,0.0,0.0,normal
19609,0,tcp,http,SF,292,1569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,70,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,normal
19610,0,tcp,http,SF,215,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19613,0,tcp,finger,SF,8,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113,2,0.02,0.04,0.01,0.0,0.0,0.0,0.0,0.0,normal
19614,0,tcp,http,SF,213,603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
19615,0,tcp,http,SF,248,2224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107,255,1.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,normal
19616,0,tcp,http,SF,218,36749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
19618,3,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,253,210,0.83,0.02,0.0,0.0,0.0,0.0,0.83,1.0,normal
19619,0,tcp,http,SF,283,6560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.33,0.0,0.0,0.01,normal
19621,0,tcp,smtp,SF,1591,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,5,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,normal
19622,0,udp,domain_u,SF,44,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19623,0,tcp,http,SF,229,1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,normal
19624,4,tcp,http,SF,250,1682,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.5,1.0,0.0,1.0,214,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19625,0,udp,domain_u,SF,43,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,219,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,230,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal
19629,0,tcp,ftp_data,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,21,0.08,0.06,0.08,0.0,0.8,0.0,0.01,0.0,normal
19631,0,tcp,http,SF,309,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19633,2,tcp,pop_3,SF,66,2591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.25,0.5,0.0,194,4,0.02,0.04,0.01,0.0,0.01,0.0,0.0,0.0,normal
19634,0,tcp,http,SF,219,519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7,255,1.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,normal
19637,0,tcp,http,SF,198,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
19638,2,tcp,smtp,SF,1304,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,103,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,normal
19639,0,tcp,ftp_data,SF,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,32,0.8,0.05,0.8,0.0,0.0,0.0,0.0,0.0,normal
19642,0,tcp,http,SF,219,4948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,normal
19643,0,tcp,http,SF,292,394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19644,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,235,1.0,0.0,0.2,0.18,0.0,0.0,1.0,0.59,normal
19645,0,udp,domain_u,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,255,24,0.09,0.04,0.09,0.0,0.0,0.0,0.0,0.0,normal
19647,0,tcp,http,SF,306,504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
19648,0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,4,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,normal
19649,7009,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.77,0.99,0.0,0.0,0.0,0.0,0.0,normal
19650,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,103,1.0,0.0,0.1,0.02,0.1,0.01,0.9,0.88,normal
19653,0,udp,domain_u,SF,46,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,131,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,230,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19654,0,tcp,smtp,SF,1714,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal
19655,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,29,247,1.0,0.0,0.03,0.06,0.0,0.0,1.0,0.53,normal
19659,0,tcp,http,SF,209,3571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
19661,0,tcp,http,SF,241,3057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal
19662,0,tcp,http,SF,286,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,normal
19663,0,udp,domain_u,SF,43,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,153,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,239,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19665,0,tcp,http,SF,246,5285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,normal
19666,0,udp,domain_u,SF,44,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0.0,0.0,0.0,0.0,0.5,1.0,0.08,255,207,0.81,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19668,0,tcp,http,SF,292,16641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,34,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
19671,0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0.0,0.0,0.0,0.0,0.06,0.06,0.0,255,15,0.06,0.01,0.06,0.0,0.0,0.0,0.0,0.0,normal
19673,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
19674,0,tcp,http,SF,280,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,40,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19675,1,tcp,smtp,SF,1422,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,103,173,0.95,0.02,0.01,0.01,0.0,0.0,0.0,0.0,normal
19676,0,tcp,http,SF,341,1531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,204,1.0,0.0,0.03,0.1,0.0,0.0,0.47,0.72,normal
19679,0,udp,domain_u,SF,45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,125,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,230,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19680,0,tcp,smtp,SF,641,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,145,163,0.54,0.05,0.01,0.01,0.0,0.0,0.0,0.0,normal
19681,0,udp,domain_u,SF,45,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,206,0.81,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
19682,0,tcp,http,SF,244,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19683,0,tcp,http,SF,252,913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,93,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal
19685,0,tcp,smtp,SF,553,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27,193,0.96,0.07,0.04,0.01,0.0,0.0,0.0,0.0,normal
19686,0,udp,domain_u,SF,46,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,146,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19689,0,tcp,http,SF,289,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal
19692,0,tcp,http,SF,242,2102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,36,255,1.0,0.0,0.03,0.05,0.0,0.01,0.0,0.0,normal
19694,0,tcp,smtp,SF,930,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.33,1.0,1.0,98,160,0.79,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal
19696,0,tcp,http,SF,346,357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19698,0,tcp,http,SF,332,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19699,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,201,1.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,normal
19701,0,tcp,http,SF,299,439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,28,0.0,0.0,0.0,0.0,1.0,0.0,0.14,70,230,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal
19702,0,tcp,http,SF,342,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19703,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,129,1.0,0.0,1.0,0.42,0.0,0.0,0.0,0.0,normal
19704,12,udp,domain_u,SF,96,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,7,5,0.71,0.29,0.71,0.0,0.0,0.0,0.0,0.0,normal
19707,0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0.0,0.0,0.0,0.0,0.25,0.17,0.33,255,11,0.04,0.01,0.04,0.0,0.0,0.0,0.0,0.0,normal
19708,0,tcp,http,SF,339,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,37,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
19710,0,udp,domain_u,SF,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,154,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,176,0.69,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal
19711,0,tcp,finger,RSTR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,5,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.2,normal
